RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Participant;Category Right;Point of Regard Right X [px];Point of Regard Right Y [px]
6767632,27;15:02:21:331;Trial134;Video 26;P31;Fixation;933,98;562,79
6767648,88;15:02:21:348;Trial134;Video 26;P31;Fixation;932,83;563,11
6767665,54;15:02:21:364;Trial134;Video 26;P31;Fixation;932,11;560,26
6767682,21;15:02:21:381;Trial134;Video 26;P31;Fixation;932,06;561,44
6767698,86;15:02:21:398;Trial134;Video 26;P31;Fixation;934,03;560,17
6767715,52;15:02:21:414;Trial134;Video 26;P31;Fixation;934,68;560,01
6767732,27;15:02:21:431;Trial134;Video 26;P31;Fixation;934,80;562,75
6767748,84;15:02:21:448;Trial134;Video 26;P31;Fixation;935,33;560,84
6767765,5;15:02:21:464;Trial134;Video 26;P31;Fixation;934,52;564,90
6767782,18;15:02:21:481;Trial134;Video 26;P31;Fixation;933,12;566,58
6767798,82;15:02:21:498;Trial134;Video 26;P31;Fixation;931,37;565,60
6767815,48;15:02:21:514;Trial134;Video 26;P31;Fixation;928,98;560,18
6767832,23;15:02:21:531;Trial134;Video 26;P31;Fixation;930,93;563,35
6767848,84;15:02:21:548;Trial134;Video 26;P31;Fixation;931,48;565,75
6767865,46;15:02:21:564;Trial134;Video 26;P31;Fixation;932,74;563,10
6767882,14;15:02:21:581;Trial134;Video 26;P31;Fixation;933,04;562,03
6767898,79;15:02:21:598;Trial134;Video 26;P31;Fixation;934,25;561,34
6767915,44;15:02:21:614;Trial134;Video 26;P31;Fixation;928,21;557,66
6767932,19;15:02:21:631;Trial134;Video 26;P31;Fixation;927,04;556,75
6767948,79;15:02:21:648;Trial134;Video 26;P31;Fixation;931,00;555,73
6767965,42;15:02:21:664;Trial134;Video 26;P31;Fixation;929,57;554,38
6767982,09;15:02:21:681;Trial134;Video 26;P31;Fixation;929,70;552,55
6767998,74;15:02:21:698;Trial134;Video 26;P31;Saccade;861,68;549,46
6768015,41;15:02:21:714;Trial134;Video 26;P31;Saccade;671,35;493,01
6768032,06;15:02:21:731;Trial134;Video 26;P31;Fixation;543,90;485,03
6768048,73;15:02:21:747;Trial134;Video 26;P31;Fixation;562,24;485,85
6768065,38;15:02:21:764;Trial134;Video 26;P31;Fixation;562,74;477,62
6768082,06;15:02:21:781;Trial134;Video 26;P31;Fixation;569,72;474,85
6768098,72;15:02:21:797;Trial134;Video 26;P31;Fixation;568,51;476,68
6768115,36;15:02:21:814;Trial134;Video 26;P31;Fixation;570,12;475,12
6768132,12;15:02:21:831;Trial134;Video 26;P31;Fixation;569,31;471,92
6768148,7;15:02:21:847;Trial134;Video 26;P31;Fixation;573,78;470,97
6768165,34;15:02:21:864;Trial134;Video 26;P31;Fixation;567,84;471,68
6768182,03;15:02:21:881;Trial134;Video 26;P31;Fixation;569,44;470,83
6768198,68;15:02:21:897;Trial134;Video 26;P31;Fixation;571,45;470,53
6768215,33;15:02:21:914;Trial134;Video 26;P31;Fixation;571,82;469,07
6768232;15:02:21:931;Trial134;Video 26;P31;Fixation;572,05;469,56
6768248,68;15:02:21:947;Trial134;Video 26;P31;Fixation;573,78;468,39
6768265,31;15:02:21:964;Trial134;Video 26;P31;Fixation;574,96;469,85
6768281,99;15:02:21:981;Trial134;Video 26;P31;Fixation;576,02;468,54
6768298,64;15:02:21:997;Trial134;Video 26;P31;Fixation;579,07;470,92
6768315,29;15:02:22:014;Trial134;Video 26;P31;Fixation;582,30;473,17
6768332,04;15:02:22:031;Trial134;Video 26;P31;Fixation;583,54;472,53
6768348,62;15:02:22:047;Trial134;Video 26;P31;Fixation;585,52;470,58
6768365,27;15:02:22:064;Trial134;Video 26;P31;Fixation;590,91;472,56
6768381,96;15:02:22:081;Trial134;Video 26;P31;Fixation;588,87;475,46
6768398,65;15:02:22:097;Trial134;Video 26;P31;Fixation;592,04;474,57
6768415,29;15:02:22:114;Trial134;Video 26;P31;Fixation;595,10;473,79
6768431,91;15:02:22:131;Trial134;Video 26;P31;Fixation;596,32;477,81
6768448,59;15:02:22:147;Trial134;Video 26;P31;Saccade;599,16;475,05
6768465,29;15:02:22:164;Trial134;Video 26;P31;Fixation;599,94;532,40
6768481,9;15:02:22:181;Trial134;Video 26;P31;Fixation;599,99;595,69
6768498,57;15:02:22:197;Trial134;Video 26;P31;Fixation;600,05;588,31
6768515,21;15:02:22:214;Trial134;Video 26;P31;Fixation;603,62;594,01
6768531,91;15:02:22:231;Trial134;Video 26;P31;Fixation;609,30;606,61
6768548,54;15:02:22:247;Trial134;Video 26;P31;Fixation;604,08;612,93
6768565,19;15:02:22:264;Trial134;Video 26;P31;Fixation;606,34;609,07
6768581,87;15:02:22:281;Trial134;Video 26;P31;Fixation;607,09;609,84
6768598,52;15:02:22:297;Trial134;Video 26;P31;Fixation;605,17;610,89
6768615,18;15:02:22:314;Trial134;Video 26;P31;Saccade;615,20;613,43
6768631,84;15:02:22:331;Trial134;Video 26;P31;Fixation;614,42;618,69
6768648,57;15:02:22:347;Trial134;Video 26;P31;Fixation;619,28;614,44
6768665,16;15:02:22:364;Trial134;Video 26;P31;Fixation;625,26;619,76
6768681,82;15:02:22:381;Trial134;Video 26;P31;Fixation;623,32;620,18
6768698,48;15:02:22:397;Trial134;Video 26;P31;Fixation;625,49;624,09
6768715,13;15:02:22:414;Trial134;Video 26;P31;Fixation;634,75;621,96
6768731,88;15:02:22:431;Trial134;Video 26;P31;Fixation;634,34;623,07
6768748,46;15:02:22:447;Trial134;Video 26;P31;Fixation;636,31;625,08
6768765,11;15:02:22:464;Trial134;Video 26;P31;Fixation;640,37;628,12
6768781,79;15:02:22:481;Trial134;Video 26;P31;Fixation;640,14;627,54
6768798,44;15:02:22:497;Trial134;Video 26;P31;Fixation;642,10;627,71
6768815,18;15:02:22:514;Trial134;Video 26;P31;Fixation;643,67;626,14
6768831,76;15:02:22:531;Trial134;Video 26;P31;Fixation;645,07;630,63
6768848,44;15:02:22:547;Trial134;Video 26;P31;Fixation;644,59;627,47
6768865,08;15:02:22:564;Trial134;Video 26;P31;Fixation;647,45;627,83
6768881,75;15:02:22:581;Trial134;Video 26;P31;Fixation;648,89;633,65
6768898,41;15:02:22:597;Trial134;Video 26;P31;Fixation;651,78;634,17
6768915,07;15:02:22:614;Trial134;Video 26;P31;Fixation;657,74;632,35
6768931,8;15:02:22:631;Trial134;Video 26;P31;Fixation;660,83;633,31
6768948,38;15:02:22:647;Trial134;Video 26;P31;Fixation;659,35;631,13
6768965,03;15:02:22:664;Trial134;Video 26;P31;Fixation;661,28;632,20
6768981,72;15:02:22:680;Trial134;Video 26;P31;Fixation;663,48;633,05
6768998,36;15:02:22:697;Trial134;Video 26;P31;Fixation;661,38;634,06
6769015,03;15:02:22:714;Trial134;Video 26;P31;Fixation;667,16;635,48
6769031,7;15:02:22:730;Trial134;Video 26;P31;Fixation;669,95;635,55
6769048,35;15:02:22:747;Trial134;Video 26;P31;Fixation;669,70;639,82
6769065;15:02:22:764;Trial134;Video 26;P31;Fixation;673,55;637,31
6769081,68;15:02:22:780;Trial134;Video 26;P31;Fixation;677,80;637,48
6769098,46;15:02:22:797;Trial134;Video 26;P31;Fixation;676,65;640,45
6769114,98;15:02:22:814;Trial134;Video 26;P31;Fixation;677,01;638,77
6769131,69;15:02:22:830;Trial134;Video 26;P31;Fixation;680,71;640,42
6769148,32;15:02:22:847;Trial134;Video 26;P31;Saccade;681,19;639,53
6769164,96;15:02:22:864;Trial134;Video 26;P31;Fixation;687,65;641,23
6769181,64;15:02:22:880;Trial134;Video 26;P31;Fixation;688,69;642,82
6769198,28;15:02:22:897;Trial134;Video 26;P31;Fixation;691,16;643,91
6769214,95;15:02:22:914;Trial134;Video 26;P31;Fixation;692,76;645,46
6769231,6;15:02:22:930;Trial134;Video 26;P31;Fixation;696,99;642,83
6769248,28;15:02:22:947;Trial134;Video 26;P31;Fixation;698,55;643,91
6769264,95;15:02:22:964;Trial134;Video 26;P31;Fixation;693,19;644,84
6769281,6;15:02:22:980;Trial134;Video 26;P31;Fixation;701,15;644,03
6769298,27;15:02:22:997;Trial134;Video 26;P31;Fixation;705,75;642,94
6769314,94;15:02:23:014;Trial134;Video 26;P31;Fixation;703,71;645,12
6769331,65;15:02:23:030;Trial134;Video 26;P31;Fixation;708,12;648,40
6769348,23;15:02:23:047;Trial134;Video 26;P31;Fixation;708,78;647,93
6769364,93;15:02:23:064;Trial134;Video 26;P31;Fixation;712,27;649,55
6769381,56;15:02:23:080;Trial134;Video 26;P31;Fixation;715,32;650,85
6769398,2;15:02:23:097;Trial134;Video 26;P31;Fixation;718,85;649,34
6769414,88;15:02:23:114;Trial134;Video 26;P31;Fixation;722,53;648,50
6769431,53;15:02:23:130;Trial134;Video 26;P31;Fixation;721,19;650,23
6769448,21;15:02:23:147;Trial134;Video 26;P31;Fixation;721,81;651,23
6769464,85;15:02:23:164;Trial134;Video 26;P31;Fixation;725,69;648,21
6769481,52;15:02:23:180;Trial134;Video 26;P31;Fixation;730,85;650,88
6769498,22;15:02:23:197;Trial134;Video 26;P31;Fixation;729,62;649,67
6769514,83;15:02:23:214;Trial134;Video 26;P31;Fixation;732,20;652,03
6769531,57;15:02:23:230;Trial134;Video 26;P31;Fixation;734,92;651,47
6769548,18;15:02:23:247;Trial134;Video 26;P31;Fixation;756,96;649,04
6769564,8;15:02:23:264;Trial134;Video 26;P31;Saccade;750,64;648,09
6769581,5;15:02:23:280;Trial134;Video 26;P31;Fixation;785,01;647,05
6769598,13;15:02:23:297;Trial134;Video 26;P31;Fixation;771,99;653,09
6769614,79;15:02:23:314;Trial134;Video 26;P31;Fixation;774,31;653,93
6769631,46;15:02:23:330;Trial134;Video 26;P31;Fixation;777,98;649,46
6769648,13;15:02:23:347;Trial134;Video 26;P31;Fixation;789,49;660,99
6769664,77;15:02:23:364;Trial134;Video 26;P31;Fixation;788,70;659,70
6769681,44;15:02:23:380;Trial134;Video 26;P31;Fixation;790,27;657,50
6769698,1;15:02:23:397;Trial134;Video 26;P31;Fixation;789,34;656,94
6769714,75;15:02:23:414;Trial134;Video 26;P31;Fixation;791,74;655,87
6769731,54;15:02:23:430;Trial134;Video 26;P31;Fixation;792,67;655,51
6769748,11;15:02:23:447;Trial134;Video 26;P31;Fixation;793,06;655,58
6769764,73;15:02:23:464;Trial134;Video 26;P31;Fixation;793,41;657,40
6769781,41;15:02:23:480;Trial134;Video 26;P31;Fixation;796,35;659,40
6769798,08;15:02:23:497;Trial134;Video 26;P31;Fixation;798,75;654,95
6769814,72;15:02:23:513;Trial134;Video 26;P31;Fixation;808,54;654,13
6769831,38;15:02:23:530;Trial134;Video 26;P31;Fixation;809,07;651,65
6769848,07;15:02:23:547;Trial134;Video 26;P31;Fixation;803,99;651,31
6769864,76;15:02:23:564;Trial134;Video 26;P31;Fixation;805,04;655,06
6769881,44;15:02:23:580;Trial134;Video 26;P31;Fixation;805,81;651,85
6769898,09;15:02:23:597;Trial134;Video 26;P31;Fixation;809,32;651,18
6769914,75;15:02:23:614;Trial134;Video 26;P31;Fixation;813,14;653,30
6769931,44;15:02:23:630;Trial134;Video 26;P31;Fixation;812,40;657,40
6769948,02;15:02:23:647;Trial134;Video 26;P31;Fixation;813,89;656,65
6769964,67;15:02:23:663;Trial134;Video 26;P31;Fixation;817,15;655,33
6769981,43;15:02:23:680;Trial134;Video 26;P31;Fixation;817,65;651,90
6769997,99;15:02:23:697;Trial134;Video 26;P31;Fixation;816,78;653,78
6770014,76;15:02:23:714;Trial134;Video 26;P31;Fixation;818,08;654,58
6770031,39;15:02:23:730;Trial134;Video 26;P31;Fixation;816,91;654,49
6770047,98;15:02:23:747;Trial134;Video 26;P31;Fixation;819,24;655,83
6770064,68;15:02:23:763;Trial134;Video 26;P31;Fixation;821,29;654,91
6770081,3;15:02:23:780;Trial134;Video 26;P31;Saccade;824,40;655,35
6770098;15:02:23:797;Trial134;Video 26;P31;Fixation;825,23;523,18
6770114,6;15:02:23:813;Trial134;Video 26;P31;Fixation;826,82;544,08
6770131,31;15:02:23:830;Trial134;Video 26;P31;Fixation;830,64;549,11
6770147,92;15:02:23:847;Trial134;Video 26;P31;Fixation;833,46;544,49
6770164,57;15:02:23:863;Trial134;Video 26;P31;Fixation;836,40;541,66
6770181,25;15:02:23:880;Trial134;Video 26;P31;Fixation;840,09;534,47
6770197,9;15:02:23:897;Trial134;Video 26;P31;Fixation;844,73;537,92
6770214,56;15:02:23:913;Trial134;Video 26;P31;Fixation;843,55;534,97
6770231,23;15:02:23:930;Trial134;Video 26;P31;Fixation;846,21;534,31
6770247,9;15:02:23:947;Trial134;Video 26;P31;Fixation;845,60;533,72
6770264,56;15:02:23:963;Trial134;Video 26;P31;Fixation;849,37;532,77
6770281,22;15:02:23:980;Trial134;Video 26;P31;Fixation;849,60;532,43
6770297,87;15:02:23:997;Trial134;Video 26;P31;Fixation;851,80;531,65
6770314,53;15:02:24:013;Trial134;Video 26;P31;Fixation;854,51;529,29
6770331,27;15:02:24:030;Trial134;Video 26;P31;Fixation;854,06;528,03
6770347,85;15:02:24:047;Trial134;Video 26;P31;Fixation;858,82;526,32
6770364,51;15:02:24:063;Trial134;Video 26;P31;Fixation;866,34;521,62
6770381,24;15:02:24:080;Trial134;Video 26;P31;Fixation;867,12;518,84
6770397,82;15:02:24:097;Trial134;Video 26;P31;Fixation;874,77;519,54
6770414,51;15:02:24:113;Trial134;Video 26;P31;Fixation;880,25;520,91
6770431,14;15:02:24:130;Trial134;Video 26;P31;Saccade;881,86;511,69
6770447,83;15:02:24:147;Trial134;Video 26;P31;Fixation;881,93;505,57
6770464,46;15:02:24:163;Trial134;Video 26;P31;Fixation;883,41;505,08
6770481,14;15:02:24:180;Trial134;Video 26;P31;Fixation;886,05;504,14
6770497,79;15:02:24:197;Trial134;Video 26;P31;Fixation;890,86;501,08
6770514,44;15:02:24:213;Trial134;Video 26;P31;Fixation;892,08;500,37
6770531,18;15:02:24:230;Trial134;Video 26;P31;Fixation;893,32;501,21
6770547,78;15:02:24:247;Trial134;Video 26;P31;Fixation;893,79;504,79
6770564,43;15:02:24:263;Trial134;Video 26;P31;Fixation;896,11;500,32
6770581,17;15:02:24:280;Trial134;Video 26;P31;Fixation;897,96;510,00
6770597,75;15:02:24:297;Trial134;Video 26;P31;Fixation;897,77;504,03
6770614,41;15:02:24:313;Trial134;Video 26;P31;Fixation;900,98;503,02
6770631,08;15:02:24:330;Trial134;Video 26;P31;Fixation;901,32;508,75
6770647,75;15:02:24:347;Trial134;Video 26;P31;Fixation;903,57;505,17
6770664,39;15:02:24:363;Trial134;Video 26;P31;Fixation;905,01;507,91
6770681,07;15:02:24:380;Trial134;Video 26;P31;Fixation;906,83;510,27
6770697,72;15:02:24:396;Trial134;Video 26;P31;Fixation;907,17;510,94
6770714,37;15:02:24:413;Trial134;Video 26;P31;Fixation;910,83;505,45
6770731,06;15:02:24:430;Trial134;Video 26;P31;Fixation;911,98;507,40
6770747,69;15:02:24:446;Trial134;Video 26;P31;Fixation;915,30;511,41
6770764,34;15:02:24:463;Trial134;Video 26;P31;Fixation;917,07;511,05
6770781,11;15:02:24:480;Trial134;Video 26;P31;Fixation;919,36;510,15
6770797,67;15:02:24:496;Trial134;Video 26;P31;Fixation;920,38;511,15
6770814,53;15:02:24:513;Trial134;Video 26;P31;Fixation;923,72;509,28
6770830,99;15:02:24:530;Trial134;Video 26;P31;Fixation;925,68;509,93
6770847,73;15:02:24:547;Trial134;Video 26;P31;Fixation;929,46;510,55
6770864,33;15:02:24:563;Trial134;Video 26;P31;Fixation;932,22;510,90
6770880,98;15:02:24:580;Trial134;Video 26;P31;Saccade;934,02;510,33
6770897,64;15:02:24:596;Trial134;Video 26;P31;Saccade;1044,52;572,40
6770914,29;15:02:24:613;Trial134;Video 26;P31;Saccade;1114,09;762,37
6770931,06;15:02:24:630;Trial134;Video 26;P31;Fixation;1136,88;867,76
6770947,62;15:02:24:646;Trial134;Video 26;P31;Fixation;1142,31;859,35
6770964,27;15:02:24:663;Trial134;Video 26;P31;Fixation;1141,73;872,27
6770980,95;15:02:24:680;Trial134;Video 26;P31;Fixation;1141,61;870,20
6770997,6;15:02:24:696;Trial134;Video 26;P31;Fixation;1141,76;872,09
6771014,26;15:02:24:713;Trial134;Video 26;P31;Fixation;1141,28;870,33
6771030,93;15:02:24:730;Trial134;Video 26;P31;Fixation;1142,13;876,59
6771047,73;15:02:24:747;Trial134;Video 26;P31;Fixation;1142,65;880,95
6771064,24;15:02:24:763;Trial134;Video 26;P31;Fixation;1141,50;882,08
6771080,91;15:02:24:780;Trial134;Video 26;P31;Fixation;1144,04;889,73
6771097,62;15:02:24:796;Trial134;Video 26;P31;Saccade;1145,16;879,91
6771114,21;15:02:24:813;Trial134;Video 26;P31;Fixation;1148,73;977,19
6771130,98;15:02:24:830;Trial134;Video 26;P31;Fixation;1150,91;924,36
6771147,55;15:02:24:846;Trial134;Video 26;P31;Fixation;1155,77;956,03
6771164,19;15:02:24:863;Trial134;Video 26;P31;Fixation;1162,61;922,13
6771180,87;15:02:24:880;Trial134;Video 26;P31;Fixation;1154,02;960,14
6771197,51;15:02:24:896;Trial134;Video 26;P31;Fixation;1152,84;949,87
6771214,19;15:02:24:913;Trial134;Video 26;P31;Fixation;1164,05;961,56
6771230,83;15:02:24:930;Trial134;Video 26;P31;Fixation;1158,93;955,25
6771247,65;15:02:24:946;Trial134;Video 26;P31;Fixation;1164,09;962,80
6771264,16;15:02:24:963;Trial134;Video 26;P31;Fixation;1164,86;951,48
6771280,82;15:02:24:980;Trial134;Video 26;P31;Fixation;1165,49;958,77
6771297,48;15:02:24:996;Trial134;Video 26;P31;Fixation;1170,19;947,79
6771314,14;15:02:25:013;Trial134;Video 26;P31;Fixation;1162,60;956,98
6771330,91;15:02:25:030;Trial134;Video 26;P31;Fixation;1162,58;957,47
6771347,48;15:02:25:046;Trial134;Video 26;P31;Fixation;1163,06;960,00
6771364,12;15:02:25:063;Trial134;Video 26;P31;Fixation;1164,13;952,70
6771380,8;15:02:25:080;Trial134;Video 26;P31;Fixation;1165,31;954,47
6771397,45;15:02:25:096;Trial134;Video 26;P31;Fixation;1163,67;953,72
6771414,1;15:02:25:113;Trial134;Video 26;P31;Fixation;1163,59;952,80
6771430,76;15:02:25:130;Trial134;Video 26;P31;Fixation;1162,80;951,15
6771447,53;15:02:25:146;Trial134;Video 26;P31;Fixation;1161,31;952,09
6771464,08;15:02:25:163;Trial134;Video 26;P31;Fixation;1159,41;957,64
6771480,82;15:02:25:180;Trial134;Video 26;P31;Fixation;1158,99;952,91
6771497,42;15:02:25:196;Trial134;Video 26;P31;Fixation;1160,69;956,02
6771514,06;15:02:25:213;Trial134;Video 26;P31;Fixation;1159,85;948,26
6771530,75;15:02:25:230;Trial134;Video 26;P31;Fixation;1159,67;952,17
6771547,43;15:02:25:246;Trial134;Video 26;P31;Fixation;1159,70;944,56
6771564,06;15:02:25:263;Trial134;Video 26;P31;Fixation;1160,83;960,75
6771580,72;15:02:25:279;Trial134;Video 26;P31;Fixation;1159,42;947,16
6771597,37;15:02:25:296;Trial134;Video 26;P31;Fixation;1158,76;950,04
6771614,05;15:02:25:313;Trial134;Video 26;P31;Fixation;1158,77;966,09
6771630,68;15:02:25:329;Trial134;Video 26;P31;Saccade;1153,14;963,03
6771647,52;15:02:25:346;Trial134;Video 26;P31;Saccade;920,51;764,31
6771664,02;15:02:25:363;Trial134;Video 26;P31;Saccade;715,26;689,43
6771680,68;15:02:25:379;Trial134;Video 26;P31;Fixation;522,76;641,59
6771697,33;15:02:25:396;Trial134;Video 26;P31;Fixation;461,12;615,83
6771714,03;15:02:25:413;Trial134;Video 26;P31;Fixation;475,73;622,63
6771730,7;15:02:25:429;Trial134;Video 26;P31;Fixation;468,82;614,06
6771747,34;15:02:25:446;Trial134;Video 26;P31;Fixation;466,46;615,37
6771764,04;15:02:25:463;Trial134;Video 26;P31;Fixation;467,29;614,56
6771780,7;15:02:25:479;Trial134;Video 26;P31;Fixation;469,13;615,13
6771797,32;15:02:25:496;Trial134;Video 26;P31;Fixation;466,78;614,87
6771814,08;15:02:25:513;Trial134;Video 26;P31;Fixation;469,20;612,27
6771830,64;15:02:25:529;Trial134;Video 26;P31;Fixation;473,60;613,35
6771847,4;15:02:25:546;Trial134;Video 26;P31;Fixation;471,55;609,83
6771863,95;15:02:25:563;Trial134;Video 26;P31;Fixation;469,21;609,72
6771880,6;15:02:25:579;Trial134;Video 26;P31;Saccade;471,24;612,65
6771897,26;15:02:25:596;Trial134;Video 26;P31;Saccade;594,04;587,73
6771913,95;15:02:25:613;Trial134;Video 26;P31;Saccade;768,44;483,82
6771930,67;15:02:25:629;Trial134;Video 26;P31;Fixation;851,91;472,94
6771947,24;15:02:25:646;Trial134;Video 26;P31;Fixation;843,69;459,79
6771963,91;15:02:25:663;Trial134;Video 26;P31;Fixation;844,29;454,93
6771980,57;15:02:25:679;Trial134;Video 26;P31;Fixation;846,62;455,41
6771997,28;15:02:25:696;Trial134;Video 26;P31;Fixation;846,75;452,71
6772013,9;15:02:25:713;Trial134;Video 26;P31;Fixation;842,73;448,36
6772030,53;15:02:25:729;Trial134;Video 26;P31;Fixation;846,37;453,67
6772047,31;15:02:25:746;Trial134;Video 26;P31;Fixation;843,98;448,76
6772063,85;15:02:25:763;Trial134;Video 26;P31;Fixation;845,16;452,15
6772080,52;15:02:25:779;Trial134;Video 26;P31;Fixation;844,66;448,95
6772097,19;15:02:25:796;Trial134;Video 26;P31;Fixation;843,60;447,31
6772113,85;15:02:25:813;Trial134;Video 26;P31;Fixation;847,61;447,98
6772130,57;15:02:25:829;Trial134;Video 26;P31;Fixation;845,52;448,73
6772147,15;15:02:25:846;Trial134;Video 26;P31;Fixation;843,94;448,33
6772163,87;15:02:25:863;Trial134;Video 26;P31;Fixation;846,17;449,30
6772180,48;15:02:25:879;Trial134;Video 26;P31;Fixation;845,34;449,26
6772197,19;15:02:25:896;Trial134;Video 26;P31;Fixation;847,37;449,69
6772213,93;15:02:25:913;Trial134;Video 26;P31;Fixation;845,97;449,54
6772230,46;15:02:25:929;Trial134;Video 26;P31;Fixation;846,72;448,05
6772247,26;15:02:25:946;Trial134;Video 26;P31;Fixation;835,17;453,89
6772263,8;15:02:25:963;Trial134;Video 26;P31;Fixation;828,19;463,29
6772280,45;15:02:25:979;Trial134;Video 26;P31;Fixation;821,53;465,50
6772297,11;15:02:25:996;Trial134;Video 26;P31;Fixation;812,50;464,80
6772313,85;15:02:26:013;Trial134;Video 26;P31;Fixation;814,48;478,27
6772330,51;15:02:26:029;Trial134;Video 26;P31;Fixation;814,81;469,16
6772347,08;15:02:26:046;Trial134;Video 26;P31;Fixation;812,75;478,15
6772363,75;15:02:26:063;Trial134;Video 26;P31;Fixation;806,19;483,76
6772380,42;15:02:26:079;Trial134;Video 26;P31;Fixation;809,57;478,63
6772397,06;15:02:26:096;Trial134;Video 26;P31;Fixation;808,45;483,71
6772413,81;15:02:26:113;Trial134;Video 26;P31;Fixation;807,83;487,80
6772430,38;15:02:26:129;Trial134;Video 26;P31;Fixation;805,05;489,59
6772447,13;15:02:26:146;Trial134;Video 26;P31;Fixation;804,69;494,08
6772463,71;15:02:26:162;Trial134;Video 26;P31;Fixation;801,94;497,34
6772480,37;15:02:26:179;Trial134;Video 26;P31;Blink;0,00;0,00
6772497,04;15:02:26:196;Trial134;Video 26;P31;Blink;0,00;0,00
6772513,69;15:02:26:212;Trial134;Video 26;P31;Blink;0,00;0,00
6772530,41;15:02:26:229;Trial134;Video 26;P31;Blink;0,00;0,00
6772547,02;15:02:26:246;Trial134;Video 26;P31;Blink;0,00;0,00
6772563,68;15:02:26:262;Trial134;Video 26;P31;Blink;0,00;0,00
6772580,4;15:02:26:279;Trial134;Video 26;P31;Blink;0,00;0,00
6772596,98;15:02:26:296;Trial134;Video 26;P31;Blink;0,00;0,00
6772613,66;15:02:26:312;Trial134;Video 26;P31;Blink;0,00;0,00
6772630,31;15:02:26:329;Trial134;Video 26;P31;Blink;0,00;0,00
6772647,24;15:02:26:346;Trial134;Video 26;P31;Blink;0,00;0,00
6772663,66;15:02:26:362;Trial134;Video 26;P31;Blink;0,00;0,00
6772680,29;15:02:26:379;Trial134;Video 26;P31;Blink;0,00;0,00
6772696,97;15:02:26:396;Trial134;Video 26;P31;Blink;0,00;0,00
6772713,63;15:02:26:412;Trial134;Video 26;P31;Saccade;1205,34;702,64
6772730,29;15:02:26:429;Trial134;Video 26;P31;Fixation;1218,10;596,79
6772746,94;15:02:26:446;Trial134;Video 26;P31;Fixation;1218,58;600,77
6772763,59;15:02:26:462;Trial134;Video 26;P31;Fixation;1219,07;604,30
6772780,38;15:02:26:479;Trial134;Video 26;P31;Fixation;1221,04;604,63
6772796,93;15:02:26:496;Trial134;Video 26;P31;Fixation;1224,25;610,17
6772813,64;15:02:26:512;Trial134;Video 26;P31;Fixation;1224,58;613,91
6772830,23;15:02:26:529;Trial134;Video 26;P31;Fixation;1221,06;614,39
6772846,96;15:02:26:546;Trial134;Video 26;P31;Fixation;1222,69;614,66
6772863,7;15:02:26:562;Trial134;Video 26;P31;Fixation;1225,38;612,19
6772880,21;15:02:26:579;Trial134;Video 26;P31;Fixation;1225,16;613,21
6772896,93;15:02:26:596;Trial134;Video 26;P31;Fixation;1226,32;615,25
6772913,55;15:02:26:612;Trial134;Video 26;P31;Fixation;1227,38;616,65
6772930,2;15:02:26:629;Trial134;Video 26;P31;Fixation;1226,99;616,92
6772946,85;15:02:26:646;Trial134;Video 26;P31;Fixation;1229,80;613,76
6772963,52;15:02:26:662;Trial134;Video 26;P31;Fixation;1228,85;614,83
6772980,21;15:02:26:679;Trial134;Video 26;P31;Fixation;1228,57;613,47
6772996,9;15:02:26:696;Trial134;Video 26;P31;Fixation;1227,24;617,44
6773013,51;15:02:26:712;Trial134;Video 26;P31;Fixation;1228,87;617,31
6773030,16;15:02:26:729;Trial134;Video 26;P31;Fixation;1227,30;625,48
6773047,02;15:02:26:746;Trial134;Video 26;P31;Fixation;1225,79;621,41
6773063,57;15:02:26:762;Trial134;Video 26;P31;Fixation;1224,45;620,21
6773080,15;15:02:26:779;Trial134;Video 26;P31;Fixation;1226,47;624,93
6773096,9;15:02:26:796;Trial134;Video 26;P31;Fixation;1222,57;625,51
6773113,47;15:02:26:812;Trial134;Video 26;P31;Fixation;1224,28;633,43
6773130,13;15:02:26:829;Trial134;Video 26;P31;Fixation;1222,30;634,56
6773146,78;15:02:26:846;Trial134;Video 26;P31;Fixation;1224,47;634,08
6773163,49;15:02:26:862;Trial134;Video 26;P31;Fixation;1225,51;637,95
6773180,11;15:02:26:879;Trial134;Video 26;P31;Fixation;1225,11;638,72
6773196,76;15:02:26:896;Trial134;Video 26;P31;Fixation;1225,55;641,25
6773213,5;15:02:26:912;Trial134;Video 26;P31;Fixation;1228,73;643,13
6773230,07;15:02:26:929;Trial134;Video 26;P31;Fixation;1226,94;643,94
6773247,11;15:02:26:946;Trial134;Video 26;P31;Fixation;1229,80;648,69
6773263,4;15:02:26:962;Trial134;Video 26;P31;Fixation;1231,81;649,81
6773280,06;15:02:26:979;Trial134;Video 26;P31;Fixation;1233,53;649,27
6773296,77;15:02:26:996;Trial134;Video 26;P31;Fixation;1232,83;648,43
6773313,39;15:02:27:012;Trial134;Video 26;P31;Fixation;1233,29;649,10
6773330,05;15:02:27:029;Trial134;Video 26;P31;Fixation;1235,69;652,03
6773346,7;15:02:27:045;Trial134;Video 26;P31;Fixation;1234,89;652,95
6773363,37;15:02:27:062;Trial134;Video 26;P31;Fixation;1235,30;653,24
6773380,22;15:02:27:079;Trial134;Video 26;P31;Fixation;1238,07;652,22
